,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,outsourced,employee_residence_gdp,company_location_gdp,employee_latitude,employee_longitude,company_latitude,company_longitude
6778,2022,EN,FT,Research Engineer,16455,RU,100,RU,M,Research Engineer,False,27500,27500,61.52401,105.318756,61.52401,105.318756
6779,2023,SE,FT,Data Analyst,207611,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6780,2023,SE,FT,Data Analyst,127876,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6781,2023,EN,FT,Data Analyst,111000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6783,2023,MI,FT,BI Developer,128000,US,0,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6784,2023,MI,FT,BI Developer,81500,US,0,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6786,2023,EN,FT,Data Analyst,43064,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6787,2023,MI,FT,Data Analyst,97750,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6791,2023,SE,FT,Data Analyst,192000,CA,0,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6792,2023,SE,FT,Data Analyst,92000,CA,0,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6793,2023,SE,FT,Data Engineer,195000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6797,2023,EN,FT,Data Analyst,132600,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6798,2023,EN,FT,Data Analyst,81500,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6799,2023,MI,FT,Data Engineer,202400,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6800,2023,MI,FT,Data Engineer,147200,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6805,2023,SE,FT,Data Scientist,239000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6807,2023,MI,FT,Data Analyst,54000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6808,2023,MI,FT,Data Analyst,36000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6809,2023,SE,FT,Data Scientist,176000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6810,2023,SE,FT,Data Scientist,118720,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6814,2023,MI,FT,Data Engineer,95000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6815,2023,SE,FT,Research Engineer,240000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6816,2023,SE,FT,Research Engineer,157000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6817,2023,MI,FT,Data Engineer,165000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6818,2023,MI,FT,Data Engineer,136000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6821,2023,SE,FT,Data Scientist,272300,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6822,2023,SE,FT,Data Scientist,222800,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6825,2023,SE,FT,Data Manager,172750,US,100,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6826,2023,SE,FT,Data Manager,82500,US,100,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6839,2023,SE,FT,Data Scientist,281000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6840,2023,SE,FT,Data Scientist,181000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6841,2023,SE,FT,Analytics Engineer,207611,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6842,2023,SE,FT,Analytics Engineer,127876,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6843,2023,SE,FT,Research Engineer,225000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6844,2023,SE,FT,Research Engineer,168000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6845,2023,SE,FT,Data Engineer,280600,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6846,2023,SE,FT,Data Engineer,158600,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6849,2023,SE,FT,Machine Learning Engineer,283780,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6850,2023,SE,FT,Machine Learning Engineer,218540,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6851,2023,SE,FT,Data Engineer,178500,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6853,2023,SE,FT,Data Scientist,323300,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6854,2023,SE,FT,Data Scientist,184700,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6857,2023,MI,FT,Data Analytics Lead,123040,GB,0,GB,M,Data Analytics Lead,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6858,2023,MI,FT,Data Analytics Lead,104584,GB,0,GB,M,Data Analytics Lead,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6859,2023,MI,FT,Research Scientist,185000,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6860,2023,MI,FT,Research Scientist,137700,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6863,2023,MI,FT,Data Operations Analyst,65100,US,100,US,M,DataOps Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6864,2023,MI,FT,Data Operations Analyst,44640,US,100,US,M,DataOps Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6869,2023,MI,FT,Data Analyst,161000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6870,2023,MI,FT,Data Analyst,123000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6875,2023,SE,FT,Data Engineer,200000,CA,100,CA,M,Data Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6879,2023,SE,FT,Data Scientist,278700,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6880,2023,SE,FT,Data Scientist,159300,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6885,2023,SE,FT,Data Operations Engineer,125000,US,0,US,M,DataOps Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6886,2023,SE,FT,Data Operations Engineer,65000,US,0,US,M,DataOps Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6887,2023,MI,FT,Data Scientist,230000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6888,2023,MI,FT,Data Scientist,175000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6891,2023,SE,FT,Applied Scientist,252990,US,100,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6892,2023,SE,FT,Applied Scientist,162170,US,100,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6893,2023,MI,FT,Data Engineer,183000,CA,100,CA,M,Data Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6894,2023,MI,FT,Data Engineer,122000,CA,100,CA,M,Data Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6897,2023,SE,FT,Data Scientist,310270,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6898,2023,SE,FT,Data Scientist,239080,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6900,2023,SE,FT,Data Analyst,70000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6901,2023,MI,FT,Data Engineer,135000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6903,2023,SE,FT,Applied Scientist,253000,US,100,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6904,2023,SE,FT,Applied Scientist,172040,US,100,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6905,2023,MI,FT,Data Engineer,135000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6906,2023,MI,FT,Data Engineer,108000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6909,2023,SE,FT,Machine Learning Manager,129562,DE,100,US,L,ML Manager,True,54000,63700,51.165691,10.451526,37.09024,-95.712891
6910,2023,EN,FT,BI Data Analyst,50000,KE,100,KE,S,BI Data Analytics,False,4700,4700,-0.023559,37.906193,-0.023559,37.906193
6911,2023,SE,FT,AI Engineer,227850,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6912,2023,SE,FT,AI Engineer,180500,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6915,2023,SE,FT,Data Engineer,199000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6916,2023,SE,FT,Data Engineer,159000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6917,2023,SE,FT,Data Lead,350000,US,0,US,M,Data Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6918,2023,SE,FT,Data Lead,80000,US,0,US,M,Data Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6919,2023,SE,FT,Machine Learning Engineer,240000,GB,0,GB,M,ML Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6920,2023,SE,FT,Machine Learning Engineer,160000,GB,0,GB,M,ML Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6925,2023,SE,FT,Machine Learning Engineer,174000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6926,2023,SE,FT,Machine Learning Engineer,104000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6927,2023,SE,FT,ML Engineer,275300,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6928,2023,SE,FT,ML Engineer,183500,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6931,2023,SE,FT,Data Engineer,174350,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6932,2023,SE,FT,Data Engineer,126800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6933,2023,SE,FT,Machine Learning Engineer,284050,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6934,2023,SE,FT,Machine Learning Engineer,193800,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6937,2023,SE,FT,Data Engineer,232989,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6939,2023,EN,FT,BI Data Analyst,85000,CA,100,US,M,BI Data Analytics,True,47900,63700,56.130366,-106.346771,37.09024,-95.712891
6946,2023,SE,FT,Data Analyst,204500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6947,2023,SE,FT,Data Analyst,138900,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6948,2023,SE,FT,Data Modeler,168400,US,0,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6949,2023,SE,FT,Data Modeler,105200,US,0,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6952,2023,SE,FT,Data Scientist,147100,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6960,2023,SE,FT,Analytics Engineer,150550,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6961,2023,SE,FT,Analytics Engineer,116710,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6966,2023,SE,FT,Data Visualization Engineer,147100,US,0,US,M,Data Visualization Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6967,2023,SE,FT,Data Visualization Engineer,90700,US,0,US,M,Data Visualization Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6969,2023,SE,FT,Research Scientist,120000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6970,2023,SE,FT,Data Architect,147100,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6971,2023,SE,FT,Data Architect,90700,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6974,2023,SE,FT,Analytics Engineer,125000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6975,2023,SE,FT,Analytics Engineer,100000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6976,2023,SE,FT,Research Scientist,198800,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6977,2023,SE,FT,Research Scientist,105200,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6980,2023,SE,FT,Data Engineer,150600,GB,100,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6981,2023,SE,FT,Data Engineer,120500,GB,100,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
6982,2023,SE,FT,Data Engineer,183000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6984,2023,EX,FT,Business Intelligence Developer,167500,US,0,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6985,2023,EX,FT,Business Intelligence Developer,106500,US,0,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6988,2023,SE,FT,Machine Learning Engineer,239000,CA,100,CA,M,ML Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6989,2023,SE,FT,Machine Learning Engineer,149000,CA,100,CA,M,ML Engineer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
6993,2023,SE,FT,Data Scientist,122000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6996,2023,MI,FT,Data Engineer,181500,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6997,2023,MI,FT,Data Engineer,127000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6998,2023,MI,FT,Data Specialist,186000,US,0,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
6999,2023,MI,FT,Data Specialist,138000,US,0,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7000,2023,MI,FT,Data Scientist,185000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7001,2023,MI,FT,Data Scientist,122000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7006,2023,SE,FT,Business Intelligence Analyst,140000,CA,0,CA,M,BI Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
7007,2023,SE,FT,Business Intelligence Analyst,112000,CA,0,CA,M,BI Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
7010,2023,SE,FT,Data Integration Specialist,36483,IN,50,IN,L,Data Integration Specialist,False,6600,6600,20.593684,78.96288,20.593684,78.96288
7011,2023,SE,FT,Lead Data Scientist,36000,RU,100,RU,L,Lead Data Science,False,27500,27500,61.52401,105.318756,61.52401,105.318756
7013,2023,SE,FT,Data Engineer,91270,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7021,2023,SE,FT,Data Architect,165000,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7022,2023,EX,FT,Director of Data Science,247000,US,100,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7023,2023,EX,FT,Director of Data Science,118440,US,100,US,M,Director Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7027,2023,MI,FT,Data Scientist,138900,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7028,2023,SE,FT,ML Engineer,297300,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7029,2023,SE,FT,ML Engineer,198200,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7032,2023,MI,FT,Data Scientist,110736,GB,100,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
7033,2023,MI,FT,Data Scientist,86128,GB,100,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
7034,2023,SE,FT,Business Intelligence Engineer,204500,US,100,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7035,2023,SE,FT,Business Intelligence Engineer,138900,US,100,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7036,2023,MI,FT,Data Specialist,87500,US,100,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7037,2023,MI,FT,Data Specialist,62500,US,100,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7038,2023,SE,FT,Data Scientist,244000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
7039,2023,SE,FT,Data Scientist,157000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
7042,2023,SE,FT,Research Scientist,136000,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7043,2023,SE,FT,Research Scientist,90600,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7044,2023,EN,FT,Data Engineer,49216,GB,100,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
7045,2023,EN,FT,Data Engineer,43064,GB,100,GB,M,Data Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
7046,2023,SE,FT,Principal Machine Learning Engineer,160000,IN,100,IN,L,Principal ML Engineer,False,6600,6600,20.593684,78.96288,20.593684,78.96288
7047,2023,SE,FT,Principal Data Engineer,91773,ES,100,ES,M,Principal Data Engineer,False,37900,37900,40.463667,-3.74922,40.463667,-3.74922
7054,2023,SE,FT,Machine Learning Engineer,315300,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7055,2023,SE,FT,Machine Learning Engineer,210200,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7056,2023,MI,FT,Data Analytics Manager,177000,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7057,2023,MI,FT,Data Analytics Manager,110000,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7060,2023,MI,FT,Data Analyst,65000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7061,2023,MI,FT,Data Analyst,55000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7064,2023,MI,FT,Data Scientist,183200,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7065,2023,MI,FT,Data Scientist,122200,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7070,2023,MI,FT,AI Research Engineer,150000,TN,100,US,M,AI Research Engineer,True,10400,63700,33.886917,9.537499,37.09024,-95.712891
7071,2023,SE,FT,Data Scientist,131000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7072,2023,SE,FT,Data Scientist,101000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
7075,2023,SE,FT,Business Intelligence Analyst,171050,US,100,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
